shannon_entropy,num_dots_dom,length_url,length_dom,num_dots_url,length_param,relative_entropy,num_param,num_special_chars_url,length_path,num_hyph_path,num_slash_url,num_hyph_url,status
4.688460097983368,3.0,94.0,24.0,7.0,0.0,0.3559340213750839,0.0,2.0,43.0,0.0,4.0,0.0,1.0
4.022530474793987,2.0,37.0,28.0,2.0,0.0,0.29939762009337584,0.0,0.0,1.0,0.0,3.0,0.0,1.0
4.396991794185412,1.0,81.0,14.0,3.0,28.0,0.3034479239556781,1.0,3.0,31.0,0.0,6.0,0.0,1.0
3.7264741182543752,2.0,28.0,15.0,2.0,0.0,0.1804164773541431,0.0,0.0,6.0,0.0,4.0,0.0,1.0
4.282739857027811,2.0,44.0,17.0,3.0,0.0,0.17669176160948508,0.0,0.0,20.0,0.0,4.0,0.0,0.0
3.978333581185264,2.0,29.0,20.0,2.0,0.0,0.19159142025704848,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.897720947970794,2.0,293.0,14.0,4.0,196.0,0.6258410080862195,0.0,4.0,74.0,2.0,7.0,2.0,1.0
4.232065456391431,2.0,59.0,23.0,2.0,0.0,0.2914964996655813,0.0,1.0,28.0,0.0,4.0,1.0,0.0
4.463065932142576,2.0,72.0,12.0,2.0,0.0,0.3442889899150291,0.0,0.0,53.0,4.0,8.0,4.0,0.0
4.046439344671015,4.0,40.0,31.0,4.0,0.0,0.20148816877256998,0.0,0.0,1.0,0.0,3.0,0.0,1.0
3.924754631470696,2.0,44.0,36.0,2.0,0.0,0.24517036997161623,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.262362653567817,1.0,44.0,14.0,1.0,0.0,0.3225998471533387,0.0,0.0,23.0,1.0,4.0,1.0,1.0
4.0342681969418095,1.0,89.0,11.0,2.0,0.0,0.35804922583695126,0.0,0.0,71.0,6.0,4.0,6.0,0.0
4.19259500475988,1.0,31.0,12.0,1.0,0.0,0.19972241801887913,0.0,0.0,12.0,0.0,5.0,1.0,1.0
3.2866294867861954,2.0,19.0,11.0,2.0,0.0,0.17280213185110133,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.048688113203415,2.0,36.0,29.0,2.0,0.0,0.19923940024017,0.0,0.0,0.0,0.0,2.0,2.0,0.0
3.7193506851941662,2.0,46.0,16.0,3.0,0.0,0.2806493148058341,0.0,0.0,23.0,0.0,4.0,0.0,1.0
3.6902603909683838,2.0,26.0,14.0,2.0,0.0,0.21663020464013444,0.0,0.0,5.0,0.0,4.0,0.0,1.0
4.569046154211971,2.0,57.0,21.0,2.0,0.0,0.23830876784562988,0.0,1.0,29.0,1.0,4.0,1.0,1.0
4.161648023061635,2.0,76.0,23.0,2.0,0.0,0.29778359557566125,0.0,0.0,45.0,3.0,6.0,3.0,0.0
5.6728381542766275,2.0,326.0,19.0,6.0,282.0,0.3271618457233733,5.0,18.0,16.0,0.0,4.0,6.0,1.0
4.252715278979704,2.0,36.0,21.0,2.0,0.0,0.13960214379905556,0.0,0.0,8.0,0.0,3.0,0.0,0.0
4.690485419765329,3.0,74.0,28.0,4.0,0.0,0.21640517584319086,0.0,0.0,38.0,3.0,5.0,3.0,0.0
3.855388542207534,2.0,24.0,15.0,2.0,0.0,0.14461145779246617,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.510357429374702,2.0,65.0,20.0,3.0,0.0,0.29699749268290215,0.0,0.0,37.0,1.0,7.0,1.0,0.0
4.493252142206324,2.0,78.0,16.0,3.0,0.0,0.3141027798512811,0.0,0.0,55.0,0.0,5.0,0.0,0.0
3.704302931775617,2.0,35.0,23.0,2.0,0.0,0.2025876638329011,0.0,0.0,5.0,0.0,4.0,0.0,0.0
4.131054782742918,2.0,39.0,18.0,3.0,0.0,0.19087331214444422,0.0,0.0,13.0,0.0,3.0,0.0,0.0
3.8718956694089623,1.0,36.0,17.0,1.0,0.0,0.29802933203334886,0.0,0.0,11.0,0.0,4.0,0.0,1.0
4.866677581176618,2.0,108.0,29.0,2.0,46.0,0.2626054357683479,1.0,2.0,24.0,0.0,5.0,4.0,1.0
4.823693648755262,4.0,78.0,69.0,4.0,0.0,0.2207004706031902,0.0,0.0,1.0,0.0,3.0,2.0,1.0
3.9275717489329454,2.0,41.0,13.0,2.0,14.0,0.3203557645106406,1.0,2.0,5.0,0.0,4.0,0.0,1.0
4.728376183386354,2.0,97.0,16.0,2.0,0.0,0.31601793597210165,0.0,1.0,74.0,0.0,6.0,0.0,0.0
4.4036519305121695,2.0,106.0,20.0,3.0,0.0,0.5505443798747045,0.0,0.0,78.0,0.0,8.0,0.0,1.0
4.284842183187398,2.0,62.0,17.0,2.0,0.0,0.23871977286961402,0.0,0.0,38.0,5.0,5.0,5.0,
4.162573265150912,2.0,36.0,20.0,2.0,0.0,0.15935482973645,0.0,1.0,9.0,0.0,3.0,0.0,0.0
3.5654483718208247,2.0,26.0,15.0,2.0,0.0,0.3414422237876935,0.0,0.0,4.0,0.0,4.0,0.0,1.0
4.0864177725789865,1.0,61.0,14.0,2.0,0.0,0.23551032230837593,0.0,0.0,40.0,0.0,6.0,0.0,1.0
3.849223912390625,2.0,23.0,14.0,2.0,0.0,0.1507760876093755,0.0,0.0,1.0,0.0,3.0,1.0,0.0
3.6635327548042538,2.0,22.0,13.0,2.0,0.0,0.14382216725334956,0.0,0.0,1.0,0.0,3.0,0.0,1.0
4.071581588126284,2.0,35.0,26.0,2.0,0.0,0.1763459253173013,0.0,0.0,1.0,0.0,3.0,1.0,1.0
4.550545142338717,2.0,119.0,17.0,2.0,0.0,0.49384897701973696,0.0,0.0,95.0,2.0,4.0,2.0,0.0
4.274141413821241,1.0,72.0,14.0,2.0,0.0,0.36971477595348384,0.0,0.0,51.0,3.0,7.0,3.0,1.0
4.276129815595919,3.0,56.0,18.0,3.0,0.0,0.24743214046109505,0.0,0.0,30.0,0.0,4.0,0.0,0.0
4.224727288613426,3.0,47.0,32.0,3.0,0.0,0.23470433002387045,0.0,0.0,8.0,0.0,3.0,2.0,0.0
3.9917292966721747,2.0,32.0,23.0,2.0,0.0,0.17819570477013746,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.310060789343956,2.0,56.0,27.0,3.0,0.0,0.21350116671305708,0.0,0.0,21.0,2.0,3.0,2.0,0.0
3.9959065984842446,2.0,36.0,19.0,2.0,0.0,0.17401840295806675,0.0,0.0,9.0,0.0,4.0,0.0,1.0
4.525143187418524,2.0,133.0,23.0,2.0,0.0,0.47485681258147583,0.0,0.0,103.0,1.0,13.0,1.0,1.0
4.246111232828359,2.0,75.0,17.0,3.0,0.0,0.21332038580893792,0.0,2.0,51.0,0.0,7.0,0.0,0.0
4.027719015921097,2.0,36.0,17.0,2.0,0.0,0.22020849752248856,0.0,0.0,12.0,1.0,3.0,1.0,0.0
4.229003731107053,2.0,35.0,22.0,2.0,3.0,0.1633136916717063,1.0,2.0,1.0,0.0,3.0,1.0,1.0
3.43162356584743,1.0,19.0,10.0,1.0,0.0,0.15333893487372535,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.651468296336441,2.0,71.0,35.0,2.0,0.0,0.25542229927207827,0.0,1.0,29.0,1.0,4.0,1.0,1.0
3.95905708166975,2.0,37.0,11.0,2.0,0.0,0.2888704317738362,0.0,0.0,19.0,1.0,4.0,1.0,0.0
4.547789463752856,2.0,43.0,24.0,3.0,0.0,0.1526502543882348,0.0,0.0,12.0,0.0,3.0,0.0,1.0
3.6424896731661267,2.0,23.0,15.0,2.0,0.0,0.16486524889147852,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.601306223221492,2.0,68.0,22.0,2.0,0.0,0.3055843723870265,0.0,0.0,38.0,0.0,4.0,0.0,1.0
4.799284347961595,2.0,147.0,24.0,2.0,0.0,0.3299986689833726,0.0,0.0,116.0,0.0,11.0,0.0,1.0
4.22175664359419,2.0,68.0,29.0,3.0,0.0,0.23767497504310767,0.0,0.0,32.0,3.0,3.0,4.0,0.0
4.808559727896323,5.0,123.0,46.0,5.0,49.0,0.3613652735459881,3.0,6.0,19.0,0.0,4.0,0.0,1.0
4.777887801550821,1.0,77.0,23.0,1.0,0.0,0.2665063178076327,0.0,0.0,47.0,0.0,5.0,0.0,1.0
4.244723149910975,2.0,54.0,16.0,3.0,0.0,0.27883880614603873,0.0,0.0,31.0,3.0,3.0,3.0,0.0
3.605388542207534,2.0,24.0,15.0,2.0,0.0,0.20196637985007032,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.227122167968651,3.0,89.0,24.0,4.0,0.0,0.3578403327525064,0.0,0.0,57.0,0.0,12.0,0.0,1.0
4.061993209256637,2.0,127.0,21.0,2.0,0.0,0.4615687468003754,0.0,0.0,99.0,7.0,6.0,7.0,0.0
4.443365626644181,2.0,43.0,15.0,2.0,13.0,0.20049056313054325,1.0,2.0,6.0,0.0,3.0,0.0,0.0
4.201231789474708,2.0,38.0,19.0,2.0,0.0,0.1910856333040523,0.0,0.0,11.0,0.0,4.0,0.0,0.0
4.447103750156401,1.0,55.0,19.0,1.0,0.0,0.2533359679846898,0.0,0.0,29.0,4.0,3.0,4.0,0.0
4.054520629149646,3.0,71.0,20.0,4.0,0.0,0.4049109894876515,0.0,0.0,44.0,0.0,7.0,0.0,1.0
5.453308109066719,2.0,208.0,24.0,7.0,125.0,0.3795819050980226,1.0,6.0,51.0,2.0,7.0,3.0,1.0
3.856870720856423,1.0,43.0,24.0,1.0,0.0,0.31305428058588963,0.0,0.0,12.0,0.0,5.0,0.0,1.0
3.753269689515107,2.0,25.0,16.0,2.0,0.0,0.15362090609341006,0.0,0.0,1.0,0.0,3.0,0.0,0.0
3.8136606896881857,2.0,25.0,18.0,2.0,0.0,0.09322990592033253,0.0,0.0,0.0,0.0,2.0,0.0,1.0
5.141838917120721,2.0,109.0,21.0,4.0,76.0,0.3500141792089518,1.0,3.0,3.0,0.0,4.0,0.0,1.0
5.549194634216745,1.0,156.0,11.0,3.0,31.0,0.2836953799480023,2.0,5.0,106.0,0.0,7.0,0.0,1.0
4.057575159678482,2.0,35.0,28.0,2.0,0.0,0.1903523537651029,0.0,0.0,0.0,0.0,2.0,0.0,1.0
3.8434147437040798,2.0,57.0,12.0,4.0,0.0,0.24404809754625836,0.0,0.0,38.0,0.0,7.0,0.0,1.0
4.000981404685001,1.0,47.0,20.0,1.0,0.0,0.24694610875858372,0.0,0.0,20.0,0.0,4.0,0.0,1.0
4.6761748616018295,1.0,148.0,31.0,2.0,0.0,0.4937501398404839,0.0,0.0,109.0,17.0,5.0,18.0,1.0
4.590902435937116,2.0,81.0,19.0,2.0,0.0,0.31598815967140087,0.0,0.0,55.0,0.0,7.0,0.0,1.0
4.274880857909424,4.0,75.0,37.0,4.0,0.0,0.3100816428117332,0.0,0.0,31.0,0.0,6.0,0.0,1.0
3.4966241415109924,2.0,36.0,17.0,2.0,0.0,0.3107307805466112,0.0,0.0,11.0,0.0,4.0,0.0,0.0
4.204946024604936,2.0,75.0,18.0,3.0,0.0,0.31861593145207695,0.0,0.0,49.0,3.0,4.0,3.0,0.0
4.137161140604462,2.0,46.0,18.0,2.0,0.0,0.2551562821742983,0.0,0.0,20.0,1.0,4.0,1.0,0.0
5.112472880954944,2.0,135.0,35.0,2.0,8.0,0.37938021537473443,1.0,2.0,83.0,0.0,7.0,1.0,1.0
3.9302703722934544,2.0,27.0,18.0,2.0,0.0,0.157192468956886,0.0,0.0,1.0,0.0,3.0,0.0,0.0
3.8431390622295662,2.0,32.0,24.0,2.0,0.0,0.24432377902077285,0.0,0.0,1.0,0.0,3.0,0.0,1.0
4.214810678425988,1.0,63.0,10.0,2.0,0.0,0.24462094021130726,0.0,0.0,46.0,0.0,7.0,0.0,1.0
4.403249616901768,2.0,59.0,17.0,2.0,0.0,0.24060657287295606,0.0,0.0,35.0,4.0,4.0,4.0,0.0
4.677464508942368,2.0,77.0,22.0,3.0,0.0,0.2294260866661511,0.0,0.0,47.0,4.0,5.0,4.0,0.0
4.732509521139322,5.0,129.0,54.0,5.0,47.0,0.2674904788606773,3.0,6.0,20.0,0.0,5.0,1.0,1.0
3.8561962982193805,2.0,27.0,18.0,2.0,0.0,0.14380370178062044,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.221097250057957,2.0,38.0,15.0,2.0,0.0,0.17122017272080303,0.0,0.0,16.0,1.0,4.0,1.0,0.0
4.197159723424149,2.0,36.0,27.0,2.0,0.0,0.124768371463213,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.026986833359286,2.0,26.0,17.0,2.0,0.0,0.14293816808302576,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.205412200566034,2.0,117.0,18.0,3.0,0.0,0.3181497554909803,0.0,0.0,92.0,0.0,5.0,0.0,0.0
4.041336376912015,2.0,36.0,28.0,2.0,0.0,0.20659113653157013,0.0,0.0,1.0,0.0,3.0,2.0,0.0
5.151888567000148,2.0,61.0,15.0,2.0,0.0,0.17003952788721236,0.0,0.0,38.0,0.0,4.0,0.0,1.0
4.32316116739216,3.0,29.0,14.0,3.0,5.0,0.13627045124513668,1.0,2.0,1.0,0.0,3.0,0.0,0.0
4.099104486839893,2.0,49.0,21.0,2.0,0.0,0.29321293593886627,0.0,0.0,21.0,2.0,4.0,2.0,0.0
4.189561096343496,2.0,44.0,16.0,2.0,0.0,0.26987052229380043,0.0,0.0,20.0,0.0,4.0,0.0,0.0
3.538310595615005,2.0,22.0,11.0,2.0,0.0,0.16212912252608605,0.0,0.0,4.0,0.0,3.0,0.0,0.0
4.132811395078722,2.0,56.0,29.0,2.0,0.0,0.25950602770003744,0.0,0.0,20.0,0.0,4.0,2.0,1.0
4.031401845392171,2.0,30.0,22.0,2.0,0.0,0.13852315605014082,0.0,0.0,1.0,0.0,3.0,1.0,0.0
3.9937305842314763,2.0,31.0,23.0,2.0,0.0,0.17619441721083529,0.0,0.0,1.0,0.0,3.0,1.0,0.0
4.951742632043195,2.0,77.0,26.0,2.0,21.0,0.2577107335857542,3.0,6.0,22.0,0.0,5.0,0.0,1.0
4.788782496566848,1.0,109.0,19.0,2.0,40.0,0.3811425048754641,2.0,4.0,42.0,1.0,6.0,1.0,1.0
4.099631661308525,2.0,49.0,22.0,2.0,0.0,0.2926857614702356,0.0,0.0,19.0,0.0,5.0,0.0,0.0
3.9579403464411533,2.0,41.0,20.0,3.0,0.0,0.21198465500115934,0.0,0.0,13.0,0.0,4.0,1.0,0.0
3.935727659493041,2.0,35.0,18.0,3.0,0.0,0.2341973419492703,0.0,0.0,10.0,0.0,3.0,0.0,1.0
4.282098601752792,2.0,42.0,14.0,3.0,0.0,0.2414633543042211,0.0,0.0,21.0,0.0,5.0,0.0,0.0
4.1613130300868475,2.0,45.0,10.0,2.0,0.0,0.2981185885504495,0.0,0.0,28.0,0.0,6.0,0.0,0.0
3.788341339656749,2.0,29.0,20.0,2.0,0.0,0.11854925595176971,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.649770690228169,2.0,61.0,12.0,3.0,0.0,0.20821030489940087,0.0,0.0,41.0,2.0,4.0,2.0,0.0
5.542068085754025,2.0,140.0,33.0,2.0,8.0,0.3405749636078207,1.0,2.0,90.0,0.0,7.0,1.0,1.0
3.966831272699697,2.0,41.0,17.0,2.0,0.0,0.12063156855064297,0.0,0.0,16.0,0.0,4.0,0.0,0.0
4.5851835091646285,2.0,103.0,16.0,2.0,0.0,0.4148164908353741,0.0,0.0,80.0,1.0,10.0,2.0,1.0
4.874912761977701,1.0,103.0,6.0,4.0,80.0,0.3345406036512494,2.0,10.0,9.0,0.0,3.0,1.0,1.0
3.9681390622295662,2.0,32.0,24.0,2.0,0.0,0.119323779020773,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.004344446367529,2.0,27.0,20.0,2.0,0.0,0.16558055507478459,0.0,0.0,0.0,0.0,2.0,1.0,0.0
3.7887549139935026,2.0,22.0,13.0,2.0,0.0,0.11813568161501542,0.0,0.0,1.0,0.0,3.0,0.0,1.0
4.039148671903071,2.0,28.0,20.0,2.0,0.0,0.13077632953924176,0.0,0.0,1.0,0.0,3.0,0.0,0.0
3.9511943630832222,2.0,36.0,14.0,2.0,0.0,0.2187306383590893,0.0,0.0,15.0,0.0,5.0,0.0,1.0
3.873235826376328,2.0,31.0,22.0,2.0,0.0,0.2142270148740104,0.0,0.0,1.0,0.0,3.0,0.0,1.0
4.3600072256906595,2.0,78.0,24.0,3.0,0.0,0.28384896408406657,0.0,0.0,47.0,2.0,4.0,2.0,0.0
4.226143834398879,2.0,44.0,17.0,3.0,0.0,0.23328778423841848,0.0,0.0,19.0,0.0,4.0,0.0,0.0
3.9614063297218425,2.0,30.0,23.0,2.0,0.0,0.20851867172046978,0.0,0.0,0.0,0.0,2.0,0.0,1.0
4.271272380112911,2.0,50.0,42.0,2.0,0.0,0.18815923852438637,0.0,0.0,1.0,0.0,3.0,5.0,1.0
3.30827083453526,1.0,18.0,9.0,1.0,0.0,0.1511607841020368,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.342010621725586,3.0,82.0,20.0,3.0,0.0,0.30184556804913953,0.0,0.0,55.0,0.0,8.0,0.0,0.0
4.089889603490045,1.0,52.0,29.0,2.0,0.0,0.23203849139731705,0.0,0.0,16.0,0.0,4.0,0.0,1.0
4.343352177335085,1.0,58.0,11.0,3.0,0.0,0.300504012439641,0.0,0.0,40.0,1.0,6.0,1.0,1.0
3.8841837197791884,1.0,20.0,9.0,1.0,0.0,0.11581628022081121,0.0,0.0,4.0,0.0,3.0,0.0,1.0
4.090234012145144,2.0,29.0,20.0,2.0,0.0,0.15769350129844115,0.0,0.0,1.0,0.0,3.0,0.0,1.0
3.4273334938982645,3.0,21.0,13.0,3.0,0.0,0.15762900682289127,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.491861884754925,3.0,49.0,30.0,3.0,0.0,0.15199430501979933,0.0,0.0,11.0,0.0,4.0,0.0,1.0
4.004344446367528,3.0,27.0,18.0,3.0,0.0,0.16558055507478464,0.0,0.0,1.0,0.0,3.0,0.0,0.0
4.027169118440616,1.0,22.0,6.0,1.0,0.0,0.1427558830016942,0.0,0.0,8.0,0.0,3.0,0.0,1.0
3.958659352780987,1.0,45.0,22.0,1.0,0.0,0.21126564866132574,0.0,0.0,16.0,0.0,4.0,0.0,0.0
4.306498528791829,2.0,44.0,15.0,3.0,0.0,0.2784639719293263,0.0,0.0,22.0,0.0,5.0,0.0,0.0
4.505488713104081,2.0,462.0,26.0,5.0,368.0,0.9207760415980185,1.0,2.0,59.0,0.0,9.0,2.0,1.0
4.709726244459144,4.0,118.0,42.0,4.0,49.0,0.2902737555408534,3.0,6.0,19.0,0.0,4.0,0.0,1.0
4.408018591199679,1.0,82.0,14.0,1.0,0.0,0.44996240392789283,0.0,0.0,61.0,9.0,3.0,9.0,0.0
4.739181379898587,4.0,128.0,50.0,4.0,49.0,0.3482814613517529,3.0,6.0,20.0,0.0,5.0,1.0,1.0
4.208966082694624,2.0,28.0,21.0,2.0,0.0,0.11296201219273899,0.0,0.0,0.0,0.0,2.0,1.0,0.0
4.228223408235576,3.0,53.0,21.0,3.0,0.0,0.23120821040172124,0.0,0.0,24.0,1.0,4.0,1.0,0.0
4.143942707918268,3.0,40.0,13.0,4.0,0.0,0.24837471486049148,0.0,0.0,20.0,0.0,5.0,0.0,0.0
